Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,purpose_of_ww_sampling,purpose_of_ww_sequencing,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1,ww_endog_control_1_units,ww_endog_control_2_units,ww_flow,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_gene,ww_surv_target_1_known_present,ww_surv_target_1_protocol,ww_surv_target_1,ww_surv_target_2_conc_unit,ww_surv_target_2_extract_unit,collected_by,sequenced_by,ww_pre_treatment,ww_temperature,ww_sample_salinity,ww_endog_control_2_conc,ww_endog_control_2_protocol,ww_endog_control_2,ww_ph,lat_lon,secondary_sample_name,samp_rep_tech,collected_by (run),collection_date (run),filename2,Filename,geo_loc_name (run),isolation_source (run),organism (run),purpose_of_ww_sampling (run),purpose_of_ww_sequencing (run),sample_ID (run),Sample_id,sequenced_by[1] (run),sequenced_by[1],sequenced_by[2] (run),sequenced_by[2],ww_endog_control_1_conc (run),ww_endog_control_1_protocol (run),ww_endog_control_1 (run),ww_endog_control_1_units (run),ww_endog_control_2_units (run),ww_flow (run),ww_population (run),ww_sample_duration (run),ww_sample_matrix (run),ww_sample_site (run),ww_sample_type (run),ww_surv_jurisdiction (run),ww_surv_target_1_conc (run),ww_surv_target_1_conc_unit (run),ww_surv_target_1_extract (run),ww_surv_target_1_extract_unit (run),ww_surv_target_1_gene (run),ww_surv_target_1_known_present (run),ww_surv_target_1_protocol (run),ww_surv_target_1 (run),ww_surv_target_2_conc_unit (run),ww_surv_target_2_extract_unit (run),filename3,filename4,ww_temperature (run),ww_sample_salinity (run),ww_ph (run)
SRR23904551,AMPLICON,302,1641401710,PRJNA946141,SAMN33812549,SARS-CoV-2: wastewater surveillance,538658705,UNIVERSITY OF MIAMI,2022-04-06,public,"activ_sars2_vcf,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRX19716297,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-220406-39_samp_rep_tech_1,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:31:00Z,1,WM06-220406-39_samp_rep_tech_1,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,1269900,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,193560,copies/L,64.52,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford,Bio-Rad/admin,NULL,28.3,1.22,32814000,V2G-qPCR,PMMoV,7.2,,,technical replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904552,AMPLICON,302,1006371210,PRJNA946141,SAMN33812548,SARS-CoV-2: wastewater surveillance,327130882,UNIVERSITY OF MIAMI,2022-03-30,public,"fastq,sra,activ_sars2_vcf","s3,ncbi,gs","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX19716296,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-220330-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:31:00Z,1,WM06-220330-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,313350,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,4800,copies/L,1.6,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford,Bio-Rad/admin,NULL,28.3,1.58,45655200,V2G-qPCR,PMMoV,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904553,AMPLICON,152,254306184,PRJNA946141,SAMN33812547,SARS-CoV-2: wastewater surveillance,103592387,UNIVERSITY OF MIAMI,2022-03-16,public,"activ_sars2_vcf,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX19716295,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-220316-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WM06-220316-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,457350,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,13575,copies/L,9.05,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding,Bio-Rad/admin,NULL,28.7,0.45,38664900,V2G-qPCR,PMMoV,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904554,AMPLICON,202,10649211336,PRJNA946141,SAMN33811962,SARS-CoV-2: wastewater surveillance,3514825182,UNIVERSITY OF MIAMI,2022-06-08,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX19716294,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG01-220608-39_samp_rep_tech_1,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:47:00Z,1,WG01-220608-39_samp_rep_tech_1,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,228317.142857143,V2G-qPCR,SARS,copies/L,copies/L,0,643,24,raw wastewater,college or university,grab,FL,304337.142857143,copies/L,355.0605,count,NC,yes,SARS-CoV-2,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,25.8,2.07,16001982.8571429,V2G-qPCR,PMMoV,7.48,,,technical replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904555,AMPLICON,152,533503584,PRJNA946141,SAMN33812546,SARS-CoV-2: wastewater surveillance,223572478,UNIVERSITY OF MIAMI,2022-01-12,public,"fastq,activ_sars2_vcf,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX19716293,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-220112-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WM06-220112-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,710625,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,280800,copies/L,93.6,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,28.5,0.53,106776000,V2G-qPCR,PMMoV,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904556,AMPLICON,152,97331832,PRJNA946141,SAMN33812545,SARS-CoV-2: wastewater surveillance,38468983,UNIVERSITY OF MIAMI,2021-12-28,public,"sra,fastq,activ_sars2_vcf","ncbi,s3,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX19716292,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-211228-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WM06-211228-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,1061925,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,173250,copies/L,57.75,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,29.8,0.4,61210200,V2G-qPCR,PMMoV,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904557,AMPLICON,152,189439272,PRJNA946141,SAMN33812544,SARS-CoV-2: wastewater surveillance,77357361,UNIVERSITY OF MIAMI,2021-10-05,public,"activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19716291,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-211005-31,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:28:00Z,1,WM06-211005-31,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,492708.490909091,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,327.272727272727,copies/L,-0.35,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Brian Reding,Bio-Rad/admin,NULL,31.4,0.38,14406109.0909091,V2G-qPCR,PMMoV,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904558,AMPLICON,152,256344200,PRJNA946141,SAMN33812543,SARS-CoV-2: wastewater surveillance,104862112,UNIVERSITY OF MIAMI,2021-09-21,public,"sra,fastq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public,gs.US",SRX19716290,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-210921-31,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WM06-210921-31,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,223217.77,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,10953.34,copies/L,5.4765,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Matthew Roca;Brian Reding,Bio-Rad/admin,NULL,30.9,1.08,18686000,V2G-qPCR,PMMoV,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904559,AMPLICON,152,184274616,PRJNA946141,SAMN33812542,SARS-CoV-2: wastewater surveillance,76257102,UNIVERSITY OF MIAMI,2021-09-14,public,"activ_sars2_vcf,sra,fastq","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19716289,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-210914-31,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WM06-210914-31,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,290248.086666667,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,3333.33333333333,copies/L,2.5,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford,Bio-Rad/admin,NULL,31,0.49,34764800,V2G-qPCR,PMMoV,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904560,AMPLICON,152,203024424,PRJNA946141,SAMN33812541,SARS-CoV-2: wastewater surveillance,84580580,UNIVERSITY OF MIAMI,2021-09-07,public,"fastq,activ_sars2_vcf,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX19716885,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WM06-210907-31,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WM06-210907-31,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,471851.05,V2G-qPCR,SARS,copies/L,copies/L,0,340,24,raw wastewater,hospital,grab,FL,24600,copies/L,12.3,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,31.9,0.48,74075200,V2G-qPCR,PMMoV,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904561,AMPLICON,152,1142843160,PRJNA946141,SAMN33812494,SARS-CoV-2: wastewater surveillance,468938158,UNIVERSITY OF MIAMI,2021-01-19,public,"fastq,activ_sars2_vcf,sra","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX19716287,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02g-210119-31,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:32:00Z,1,WG02g-210119-31,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,35580,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,grab,FL,63573.75,copies/L,84.765,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Helena Solo-Gabriele,Bio-Rad/admin,NULL,23.1,0.32,,,,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904562,AMPLICON,152,57298832,PRJNA946141,SAMN33812493,SARS-CoV-2: wastewater surveillance,20988321,UNIVERSITY OF MIAMI,2022-05-18,public,"fastq,sra,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX19716286,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220518-39_samp_rep_tech_2,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220518-39_samp_rep_tech_2,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,172971.428571429,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,268028.571428571,copies/L,156.35,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Helena Solo-Gabriele;Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,27.5,1.54,72845554.2857143,V2G-qPCR,PMMoV,7.51,,,technical replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904563,AMPLICON,152,245313256,PRJNA946141,SAMN33812492,SARS-CoV-2: wastewater surveillance,86567517,UNIVERSITY OF MIAMI,2022-05-18,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19716285,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220518-39_samp_rep_tech_1,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220518-39_samp_rep_tech_1,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,172971.428571429,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,268028.571428571,copies/L,156.35,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Helena Solo-Gabriele;Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,27.5,1.54,72845554.2857143,V2G-qPCR,PMMoV,7.51,,,technical replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904564,AMPLICON,152,69664944,PRJNA946141,SAMN33812491,SARS-CoV-2: wastewater surveillance,25149192,UNIVERSITY OF MIAMI,2022-05-11,public,"sra,fastq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX19716284,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220511-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220511-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,405252,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,56688,copies/L,23.62,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Helena Solo-Gabriele;Brian Reding;Matthew Roca,Bio-Rad/admin,NULL,24.7,1.65,188302944,V2G-qPCR,PMMoV,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904565,AMPLICON,152,215310432,PRJNA946141,SAMN33812490,SARS-CoV-2: wastewater surveillance,85045776,UNIVERSITY OF MIAMI,2022-05-04,public,"fastq,activ_sars2_vcf,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX19716283,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220504-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220504-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,415500,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,55300,copies/L,27.65,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,26.9,1.67,80130400,V2G-qPCR,PMMoV,7.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904566,AMPLICON,152,114412376,PRJNA946141,SAMN33812489,SARS-CoV-2: wastewater surveillance,46222086,UNIVERSITY OF MIAMI,2022-04-27,public,"fastq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX19716282,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220427-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220427-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,341100,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,12900,copies/L,4.3,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,25.6,1.64,97590600,V2G-qPCR,PMMoV,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904567,AMPLICON,302,494193706,PRJNA946141,SAMN33812488,SARS-CoV-2: wastewater surveillance,166018263,UNIVERSITY OF MIAMI,2022-04-20,public,"sra,fastq,activ_sars2_vcf","gs,ncbi,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX19716281,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220420-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220420-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,522200,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,80720,copies/L,40.36,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca;Helena Solo-Gabriele,Bio-Rad/admin,NULL,26.4,1.46,126001240,V2G-qPCR,PMMoV,7.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904568,AMPLICON,302,754205136,PRJNA946141,SAMN33812487,SARS-CoV-2: wastewater surveillance,244655669,UNIVERSITY OF MIAMI,2022-04-13,public,"fastq,sra,activ_sars2_vcf","s3,ncbi,gs","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX19716280,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220413-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:31:00Z,1,WG02c-220413-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,442380,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,24600,copies/L,8.2,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Matthew Roca;Helena Solo-Gabriele,Bio-Rad/admin,NULL,25.5,1.31,165768780,V2G-qPCR,PMMoV,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904569,AMPLICON,152,75804528,PRJNA946141,SAMN33811956,SARS-CoV-2: wastewater surveillance,31401401,UNIVERSITY OF MIAMI,2022-01-26,public,"sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX19716279,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG0R-220126-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:28:00Z,1,WG0R-220126-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,1127370,V2G-qPCR,SARS,copies/L,copies/L,0,417,24,raw wastewater,college or university,grab,FL,7050,copies/L,2.35,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Matthew Roca;Felix Nguyen,Bio-Rad/admin,NULL,26.6,0.55,26121900,V2G-qPCR,PMMoV,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904570,AMPLICON,302,1095434332,PRJNA946141,SAMN33812486,SARS-CoV-2: wastewater surveillance,359730020,UNIVERSITY OF MIAMI,2022-04-06,public,"fastq,sra,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRX19716278,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220406-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:32:00Z,1,WG02c-220406-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,680200,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,24720,copies/L,6.18,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Matthew Roca;Helena Solo-Gabriele,Bio-Rad/admin,NULL,27.2,1.97,404622400,V2G-qPCR,PMMoV,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904571,AMPLICON,302,970653066,PRJNA946141,SAMN33812485,SARS-CoV-2: wastewater surveillance,314908747,UNIVERSITY OF MIAMI,2022-03-30,public,"fastq,sra,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX19716277,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220330-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220330-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,430700,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,2700,copies/L,1.35,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Sam Comerford;Matthew Roca,Bio-Rad/admin,NULL,25.4,1.65,113938760,V2G-qPCR,PMMoV,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904572,AMPLICON,152,433004832,PRJNA946141,SAMN33812484,SARS-CoV-2: wastewater surveillance,175312925,UNIVERSITY OF MIAMI,2022-03-23,public,"activ_sars2_vcf,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX19716276,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220323-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220323-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,662800,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,6400,copies/L,1.6,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Helena Solo-Gabriele,Bio-Rad/admin,NULL,26.1,1.25,158049840,V2G-qPCR,PMMoV,7.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904573,AMPLICON,152,162709312,PRJNA946141,SAMN33812483,SARS-CoV-2: wastewater surveillance,68837938,UNIVERSITY OF MIAMI,2022-02-23,public,"activ_sars2_vcf,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX19716275,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220223-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-220223-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,413400,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,BDL,copies/L,-1,count,NC,no,V2G-qPCR,SARS-CoV-2,copies/L,count,Matthew Roca;Helena Solo-Gabriele,Bio-Rad/admin,NULL,25.1,0.47,90336400,V2G-qPCR,PMMoV,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904574,AMPLICON,152,220566896,PRJNA946141,SAMN33812482,SARS-CoV-2: wastewater surveillance,91027118,UNIVERSITY OF MIAMI,2022-02-02,public,"activ_sars2_vcf,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX19716274,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-220202-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:30:00Z,1,WG02c-220202-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,1835580,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,42180,copies/L,7.03,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Sam Comerford;Matthew Roca,Bio-Rad/admin,NULL,21.8,0.52,158040120,V2G-qPCR,PMMoV,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR23904575,AMPLICON,152,183124584,PRJNA946141,SAMN33812481,SARS-CoV-2: wastewater surveillance,72245842,UNIVERSITY OF MIAMI,2021-12-28,public,"activ_sars2_vcf,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX19716273,USA,North America,USA: Florida,Illumina NovaSeq 6000,wastewater,WG02c-211228-39,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2023-03-18T00:00:00Z,2023-03-18T13:29:00Z,1,WG02c-211228-39,SRP427995,public health surveillance community-level,detection of target by RT PCR or ddPCR,363700,V2G-qPCR,SARS,copies/L,copies/L,0,1409,24,raw wastewater,college or university,composite,FL,130200,copies/L,32.55,count,NC,yes,V2G-qPCR,SARS-CoV-2,copies/L,count,Brian Reding;Helena Solo-Gabriele;Matthew Roca,Bio-Rad/admin,NULL,23.1,0.31,131449600,V2G-qPCR,PMMoV,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
