Run,Assay Type,BioProject,BioSample,Center Name,collection_date,Consent,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),INSDC_center_name,INSDC_status,Instrument,isolation_source,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,scientific_name,SRA Study,Submitter_Id,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version
ERR13743941,OTHER,PRJEB76651,SAMEA115752563,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-03,public,2025-01-14,2025-01-14,2025-01-14,ERX12663524,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752563,Waste025.2023-07-03_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-03_Oslo,,,,,,,,
ERR13743942,OTHER,PRJEB76651,SAMEA115752564,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-03,public,2025-01-14,2025-01-14,2025-01-14,ERX12663525,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752564,Waste025.2023-07-03_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-03_Ullensaker,,,,,,,,
ERR13743943,OTHER,PRJEB76651,SAMEA115752565,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-10,public,2025-01-14,2025-01-14,2025-01-14,ERX12663526,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752565,Waste025.2023-07-10_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-10_Oslo,,,,,,,,
ERR13743944,OTHER,PRJEB76651,SAMEA115752566,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-10,public,2025-01-14,2025-01-14,2025-01-14,ERX12663527,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752566,Waste025.2023-07-10_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-10_Ullensaker,,,,,,,,
ERR13743945,OTHER,PRJEB76651,SAMEA115752567,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-17,public,2025-01-14,2025-01-14,2025-01-14,ERX12663528,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752567,Waste025.2023-07-17_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-17_Oslo,,,,,,,,
ERR13743946,OTHER,PRJEB76651,SAMEA115752568,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-17,public,2025-01-14,2025-01-14,2025-01-14,ERX12663529,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752568,Waste025.2023-07-17_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-17_Ullensaker,,,,,,,,
ERR13743947,OTHER,PRJEB76651,SAMEA115752569,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-24,public,2025-01-14,2025-01-14,2025-01-14,ERX12663530,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752569,Waste025.2023-07-24_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-24_Oslo,,,,,,,,
ERR13743948,OTHER,PRJEB76651,SAMEA115752570,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-24,public,2025-01-14,2025-01-14,2025-01-14,ERX12663531,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752570,Waste025.2023-07-24_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste025.2023-07-24_Ullensaker,,,,,,,,
ERR13743949,OTHER,PRJEB76651,SAMEA115752571,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-31,public,2025-01-14,2025-01-14,2025-01-14,ERX12663532,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752571,Waste026.2023-07-31_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-07-31_Oslo,,,,,,,,
ERR13743950,OTHER,PRJEB76651,SAMEA115752572,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-07-31,public,2025-01-14,2025-01-14,2025-01-14,ERX12663533,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752572,Waste026.2023-07-31_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-07-31_Ullensaker,,,,,,,,
ERR13743951,OTHER,PRJEB76651,SAMEA115752573,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-07,public,2025-01-14,2025-01-14,2025-01-14,ERX12663534,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752573,Waste026.2023-08-07_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-08-07_Oslo,,,,,,,,
ERR13743952,OTHER,PRJEB76651,SAMEA115752574,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-07,public,2025-01-14,2025-01-14,2025-01-14,ERX12663535,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752574,Waste026.2023-08-07_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-08-07_Ullensaker,,,,,,,,
ERR13743953,OTHER,PRJEB76651,SAMEA115752575,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-14,public,2025-01-14,2025-01-14,2025-01-14,ERX12663536,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752575,Waste026.2023-08-14_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-08-14_Oslo,,,,,,,,
ERR13743954,OTHER,PRJEB76651,SAMEA115752576,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-14,public,2025-01-14,2025-01-14,2025-01-14,ERX12663537,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752576,Waste026.2023-08-14_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-08-14_Ullensaker,,,,,,,,
ERR13743955,OTHER,PRJEB76651,SAMEA115752577,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-21,public,2025-01-14,2025-01-14,2025-01-14,ERX12663538,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752577,Waste026.2023-08-21_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-08-21_Oslo,,,,,,,,
ERR13743956,OTHER,PRJEB76651,SAMEA115752578,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-21,public,2025-01-14,2025-01-14,2025-01-14,ERX12663539,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752578,Waste026.2023-08-21_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste026.2023-08-21_Ullensaker,,,,,,,,
ERR13743957,OTHER,PRJEB76651,SAMEA115752579,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-28,public,2025-01-14,2025-01-14,2025-01-14,ERX12663540,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752579,Waste027.2023-08-28_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste027.2023-08-28_Oslo,,,,,,,,
ERR13743958,OTHER,PRJEB76651,SAMEA115752580,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-08-28,public,2025-01-14,2025-01-14,2025-01-14,ERX12663541,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752580,Waste027.2023-08-28_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste027.2023-08-28_Ullensaker,,,,,,,,
ERR13743959,OTHER,PRJEB76651,SAMEA115752581,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-04,public,2025-01-14,2025-01-14,2025-01-14,ERX12663542,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752581,Waste027.2023-09-04_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste027.2023-09-04_Oslo,,,,,,,,
ERR13743960,OTHER,PRJEB76651,SAMEA115752582,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-04,public,2025-01-14,2025-01-14,2025-01-14,ERX12663543,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752582,Waste027.2023-09-04_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste027.2023-09-04_Ullensaker,,,,,,,,
ERR13743961,OTHER,PRJEB76651,SAMEA115752583,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-11,public,2025-01-14,2025-01-14,2025-01-14,ERX12663544,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752583,Waste027.2023-09-11_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste027.2023-09-11_Oslo,,,,,,,,
ERR13743962,OTHER,PRJEB76651,SAMEA115752584,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-11,public,2025-01-14,2025-01-14,2025-01-14,ERX12663545,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752584,Waste027.2023-09-11_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste027.2023-09-11_Ullensaker,,,,,,,,
ERR13743963,OTHER,PRJEB76651,SAMEA115752585,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-18,public,2025-01-14,2025-01-14,2025-01-14,ERX12663546,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752585,Waste028.2023-09-18_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste028.2023-09-18_Oslo,,,,,,,,
ERR13743964,OTHER,PRJEB76651,SAMEA115752586,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-18,public,2025-01-14,2025-01-14,2025-01-14,ERX12663547,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752586,Waste028.2023-09-18_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste028.2023-09-18_Ullensaker,,,,,,,,
ERR13743965,OTHER,PRJEB76651,SAMEA115752587,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-25,public,2025-01-14,2025-01-14,2025-01-14,ERX12663548,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752587,Waste028.2023-09-25_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste028.2023-09-25_Oslo,,,,,,,,
ERR13743966,OTHER,PRJEB76651,SAMEA115752588,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-09-25,public,2025-01-14,2025-01-14,2025-01-14,ERX12663549,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752588,Waste028.2023-09-25_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste028.2023-09-25_Ullensaker,,,,,,,,
ERR13743967,OTHER,PRJEB76651,SAMEA115752589,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-02,public,2025-01-14,2025-01-14,2025-01-14,ERX12663550,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752589,Waste028.2023-10-02_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste028.2023-10-02_Oslo,,,,,,,,
ERR13743968,OTHER,PRJEB76651,SAMEA115752590,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-02,public,2025-01-14,2025-01-14,2025-01-14,ERX12663551,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752590,Waste028.2023-10-02_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste028.2023-10-02_Ullensaker,,,,,,,,
ERR13743969,OTHER,PRJEB76651,SAMEA115752591,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-09,public,2025-01-14,2025-01-14,2025-01-14,ERX12663552,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752591,Waste029.2023-10-09_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-09_Oslo,,,,,,,,
ERR13743970,OTHER,PRJEB76651,SAMEA115752592,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-09,public,2025-01-14,2025-01-14,2025-01-14,ERX12663553,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752592,Waste029.2023-10-09_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-09_Ullensaker,,,,,,,,
ERR13743971,OTHER,PRJEB76651,SAMEA115752593,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-16,public,2025-01-14,2025-01-14,2025-01-14,ERX12663554,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752593,Waste029.2023-10-16_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-16_Oslo,,,,,,,,
ERR13743972,OTHER,PRJEB76651,SAMEA115752594,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-16,public,2025-01-14,2025-01-14,2025-01-14,ERX12663555,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-15T00:00:00Z,SAMEA115752594,Waste029.2023-10-16_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-16_Ullensaker,,,,,,,,
ERR13743973,OTHER,PRJEB76651,SAMEA115752595,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-23,public,2025-01-14,2025-01-14,2025-01-14,ERX12663556,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752595,Waste029.2023-10-23_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-23_Oslo,,,,,,,,
ERR13743974,OTHER,PRJEB76651,SAMEA115752596,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-23,public,2025-01-14,2025-01-14,2025-01-14,ERX12663557,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752596,Waste029.2023-10-23_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-23_Ullensaker,,,,,,,,
ERR13743975,OTHER,PRJEB76651,SAMEA115752597,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-30,public,2025-01-14,2025-01-14,2025-01-14,ERX12663558,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752597,Waste029.2023-10-30_Oslo,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-30_Oslo,,,,,,,,
ERR13743976,OTHER,PRJEB76651,SAMEA115752598,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,2023-10-30,public,2025-01-14,2025-01-14,2025-01-14,ERX12663559,Norway,Europe,Norway,NORWEGIAN INSTITUTE OF PUBLIC HEALTH,public,GridION,METAGENOMIC,SINGLE,RANDOM,METAGENOMIC,Severe acute respiratory syndrome coronavirus 2,OXFORD_NANOPORE,2025-01-14T00:00:00Z,SAMEA115752598,Waste029.2023-10-30_Ullensaker,Severe acute respiratory syndrome coronavirus 2,ERP161157,Waste029.2023-10-30_Ullensaker,,,,,,,,
