Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1
SRR25209908,AMPLICON,272,52313167,PRJNA992940,SAMN36377754,SARS-CoV-2: wastewater surveillance,15663646,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX20956981,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Drouin,7253034,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,7253034,WEHI,SRP448241,NA,96,raw wastewater,composite,GIP-3369,yes,SARS-CoV-2
SRR25209909,AMPLICON,272,17582564,PRJNA992940,SAMN36377753,SARS-CoV-2: wastewater surveillance,5539437,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956980,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bendigo,7251040,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,7251040,WEHI,SRP448241,NA,24,raw wastewater,composite,WW07-BEN001,yes,SARS-CoV-2
SRR25209910,AMPLICON,272,27243276,PRJNA992940,SAMN36377752,SARS-CoV-2: wastewater surveillance,8689646,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX20956979,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Eastern Treatment Plant,7249559,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,7249559,WEHI,SRP448241,NA,24,raw wastewater,composite,ETPRAWSEW,yes,SARS-CoV-2
SRR25209911,AMPLICON,272,22885232,PRJNA992940,SAMN36377751,SARS-CoV-2: wastewater surveillance,7352215,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX20956978,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Western Treatment Plant,7249295,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,7249295,WEHI,SRP448241,NA,24,raw wastewater,composite,SFDGSEW,yes,SARS-CoV-2
SRR25209912,AMPLICON,272,23719826,PRJNA992940,SAMN36377750,SARS-CoV-2: wastewater surveillance,7099020,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-24,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956977,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Castlemaine,7248784,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,7248784,WEHI,SRP448241,NA,24,raw wastewater,composite,CWRPCMBINF,yes,SARS-CoV-2
SRR25209913,AMPLICON,272,371195,PRJNA992940,SAMN36377662,SARS-CoV-2: wastewater surveillance,190790,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956976,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Clayton West Branch - Clayton,37453,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37453,WEHI,SRP448241,NA,72,raw wastewater,composite,CLY62,yes,SARS-CoV-2
SRR25209914,AMPLICON,271,44947895,PRJNA992940,SAMN36377661,SARS-CoV-2: wastewater surveillance,14089687,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,gs,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20956975,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Westall Branch - Dingley Village,37451,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37451,WEHI,SRP448241,NA,72,raw wastewater,composite,WES1,yes,SARS-CoV-2
SRR25209915,AMPLICON,272,81356662,PRJNA992940,SAMN36377660,SARS-CoV-2: wastewater surveillance,19962053,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956974,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Mentone Intercepting - Braeside,37449,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37449,WEHI,SRP448241,NA,72,raw wastewater,composite,MIS001,yes,SARS-CoV-2
SRR25209916,AMPLICON,272,16642400,PRJNA992940,SAMN36377390,SARS-CoV-2: wastewater surveillance,4518407,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-22,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956973,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Rumbalara Multi-Aged Care Complex,34833,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34833,WEHI,SRP448241,NA,96,raw wastewater,composite,SHAC8,yes,SARS-CoV-2
SRR25209917,AMPLICON,272,18906971,PRJNA992940,SAMN36377363,SARS-CoV-2: wastewater surveillance,5129093,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-17,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX20956972,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Craigieburn,34457,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34457,WEHI,SRP448241,NA,24,raw wastewater,composite,PCRGRAW1,yes,SARS-CoV-2
SRR25209918,AMPLICON,272,159157,PRJNA992940,SAMN36377659,SARS-CoV-2: wastewater surveillance,115477,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956971,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Chapel Road Branch - Keysborough,37447,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37447,WEHI,SRP448241,NA,72,raw wastewater,composite,CHP001,yes,SARS-CoV-2
SRR25209919,AMPLICON,272,128539,PRJNA992940,SAMN36377658,SARS-CoV-2: wastewater surveillance,105639,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956970,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Chelsea Branch - Bonbeach,37445,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37445,WEHI,SRP448241,NA,72,raw wastewater,composite,CHE1,yes,SARS-CoV-2
SRR25209920,AMPLICON,272,7358640,PRJNA992940,SAMN36377657,SARS-CoV-2: wastewater surveillance,2533124,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956969,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Worsley Road Branch - Carrum Downs,37441,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37441,WEHI,SRP448241,NA,72,raw wastewater,composite,WLY10,yes,SARS-CoV-2
SRR25209921,AMPLICON,271,41335000,PRJNA992940,SAMN36377656,SARS-CoV-2: wastewater surveillance,13386776,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"activ_sars2_vcf,run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRX20956968,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Frankston Main - Carrum Downs,37439,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37439,WEHI,SRP448241,NA,72,raw wastewater,composite,FRN19,yes,SARS-CoV-2
SRR25209922,AMPLICON,272,420568,PRJNA992940,SAMN36377655,SARS-CoV-2: wastewater surveillance,211482,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956967,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Cranbourne Main - Lynbrook,37423,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37423,WEHI,SRP448241,NA,72,raw wastewater,composite,CRB13,yes,SARS-CoV-2
SRR25209923,AMPLICON,272,134822462,PRJNA992940,SAMN36377654,SARS-CoV-2: wastewater surveillance,34346782,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956966,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sandown Branch Diversion - Dandenong South,37419,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37419,WEHI,SRP448241,NA,72,raw wastewater,composite,SBD1,yes,SARS-CoV-2
SRR25209924,AMPLICON,272,75825483,PRJNA992940,SAMN36377653,SARS-CoV-2: wastewater surveillance,25927353,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956965,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Cranbourne Main Dandenong South,37413,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37413,WEHI,SRP448241,NA,72,raw wastewater,composite,CRB002,yes,SARS-CoV-2
SRR25209925,AMPLICON,272,107548,PRJNA992940,SAMN36377652,SARS-CoV-2: wastewater surveillance,102982,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956964,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hallam Valley Main - Hampton Park,37411,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37411,WEHI,SRP448241,NA,72,raw wastewater,composite,HVM004A,yes,SARS-CoV-2
SRR25209926,AMPLICON,272,128273864,PRJNA992940,SAMN36377651,SARS-CoV-2: wastewater surveillance,35996319,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956963,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hobsons Bay Main - Port Melbourne,37391,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37391,WEHI,SRP448241,NA,72,raw wastewater,composite,HBM004,yes,SARS-CoV-2
SRR25209927,AMPLICON,272,2758631,PRJNA992940,SAMN36377650,SARS-CoV-2: wastewater surveillance,1030896,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956962,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunshine West Main - Sunshine,37387,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37387,WEHI,SRP448241,NA,72,raw wastewater,composite,SSW3,yes,SARS-CoV-2
SRR25209928,AMPLICON,272,182472,PRJNA992940,SAMN36377389,SARS-CoV-2: wastewater surveillance,126025,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-23,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956961,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat North,34823,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34823,WEHI,SRP448241,NA,24,raw wastewater,composite,BNTHSTP,yes,SARS-CoV-2
SRR25209929,AMPLICON,272,125898892,PRJNA992940,SAMN36377649,SARS-CoV-2: wastewater surveillance,39173408,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"activ_sars2_vcf,run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20956960,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Kororoit Creek Main - Deer Park,37385,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37385,WEHI,SRP448241,NA,72,raw wastewater,composite,KOR127A,yes,SARS-CoV-2
SRR25209930,AMPLICON,272,92541,PRJNA992940,SAMN36377648,SARS-CoV-2: wastewater surveillance,95491,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956959,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,St Albans Branch - Ardeer,37381,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37381,WEHI,SRP448241,NA,72,raw wastewater,composite,SAB1,yes,SARS-CoV-2
SRR25209931,AMPLICON,272,8985262,PRJNA992940,SAMN36377647,SARS-CoV-2: wastewater surveillance,3065223,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,fastq,activ_sars2_vcf,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX20956958,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Merri Creek Main Relieving - Coburg North,37379,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37379,WEHI,SRP448241,NA,72,raw wastewater,composite,MCR39A,yes,SARS-CoV-2
SRR25209932,AMPLICON,272,25027203,PRJNA992940,SAMN36377646,SARS-CoV-2: wastewater surveillance,8230904,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956957,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Maribyrnong River Main Relieving - Essendon West,37377,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37377,WEHI,SRP448241,NA,72,raw wastewater,composite,MRR081B,yes,SARS-CoV-2
SRR25209933,AMPLICON,272,29305305,PRJNA992940,SAMN36377645,SARS-CoV-2: wastewater surveillance,9070033,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,activ_sars2_vcf,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX20956956,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Essendon West,37375,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37375,WEHI,SRP448241,NA,72,raw wastewater,composite,STL1,yes,SARS-CoV-2
SRR25209934,AMPLICON,272,69793663,PRJNA992940,SAMN36377644,SARS-CoV-2: wastewater surveillance,21915097,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX20956955,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Maribyrnong River Main - Essendon West,37373,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37373,WEHI,SRP448241,NA,72,raw wastewater,composite,MRM034,yes,SARS-CoV-2
SRR25209935,AMPLICON,272,638471,PRJNA992940,SAMN36377643,SARS-CoV-2: wastewater surveillance,296477,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956954,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Maribyrnong River Main - Avondale Heights,37371,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37371,WEHI,SRP448241,NA,72,raw wastewater,composite,MRM089,yes,SARS-CoV-2
SRR25209936,AMPLICON,272,33529,PRJNA992940,SAMN36377642,SARS-CoV-2: wastewater surveillance,74775,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956953,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Tullamarine,37369,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37369,WEHI,SRP448241,NA,72,raw wastewater,composite,STL82,yes,SARS-CoV-2
SRR25209937,AMPLICON,271,11523796,PRJNA992940,SAMN36377641,SARS-CoV-2: wastewater surveillance,3742331,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX20956952,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Moonee Ponds Main - North Melbourne,37321,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37321,WEHI,SRP448241,NA,72,raw wastewater,composite,MPM002,yes,SARS-CoV-2
SRR25209938,AMPLICON,272,3555860,PRJNA992940,SAMN36377640,SARS-CoV-2: wastewater surveillance,1168550,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956951,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Epsom Road Main - Kensington,37319,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37319,WEHI,SRP448241,NA,72,raw wastewater,composite,EPS005,yes,SARS-CoV-2
SRR25209939,AMPLICON,271,18313975,PRJNA992940,SAMN36377388,SARS-CoV-2: wastewater surveillance,5961770,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-23,public,"run.zq,activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20956950,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat South,34821,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34821,WEHI,SRP448241,NA,24,raw wastewater,composite,BSTP,yes,SARS-CoV-2
SRR25209940,AMPLICON,271,55377360,PRJNA992940,SAMN36377639,SARS-CoV-2: wastewater surveillance,17573470,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,run.zq,sra,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX20956949,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Western Trunk - Brooklyn,37317,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37317,WEHI,SRP448241,NA,72,raw wastewater,composite,WTS033,yes,SARS-CoV-2
SRR25209941,AMPLICON,272,116746398,PRJNA992940,SAMN36377638,SARS-CoV-2: wastewater surveillance,35300467,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"run.zq,sra,activ_sars2_vcf,fastq","s3,ncbi,gs","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20956948,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hacketts Road Branch - Point Cook,37313,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37313,WEHI,SRP448241,NA,72,raw wastewater,composite,HAC2,yes,SARS-CoV-2
SRR25209942,AMPLICON,272,63443932,PRJNA992940,SAMN36377637,SARS-CoV-2: wastewater surveillance,19582026,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX20956947,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sewage Pumping Station 558 retic - Werribee,37311,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37311,WEHI,SRP448241,NA,72,raw wastewater,composite,SPS558-1,yes,SARS-CoV-2
SRR25209943,AMPLICON,272,37405683,PRJNA992940,SAMN36377636,SARS-CoV-2: wastewater surveillance,11130858,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20956946,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Werribee West Main - Werribee,37309,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,37309,WEHI,SRP448241,NA,72,raw wastewater,composite,WBW1,yes,SARS-CoV-2
SRR25209944,AMPLICON,272,125183598,PRJNA992940,SAMN36377635,SARS-CoV-2: wastewater surveillance,40803368,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-13,public,"activ_sars2_vcf,sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX20956945,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melbourne Main - Port Melbourne,37305,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,37305,WEHI,SRP448241,NA,72,raw wastewater,composite,MMS001,yes,SARS-CoV-2
SRR25209945,AMPLICON,272,5376392,PRJNA992940,SAMN36377548,SARS-CoV-2: wastewater surveillance,1809822,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-03,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956944,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,36385,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,36385,WEHI,SRP448241,NA,72,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25209946,AMPLICON,272,47151511,PRJNA992940,SAMN36377547,SARS-CoV-2: wastewater surveillance,14137955,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-12-03,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956943,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bacchus Marsh,36383,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,36383,WEHI,SRP448241,NA,72,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
