Run,amplicon_PCR_primer_scheme (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,concentration_method,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dehosting_method (run),enrichment_kit (run),Experiment,extraction_control,extraction_method,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_site,ww_sample_type,ww_surv_system_sample_id,ww_surv_target_1_known_present,ww_surv_target_1,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_surv_jurisdiction,sequence_submitter_contact_email (run),Sample_name,sample_title
SRR25821069,artic-v5.3.2_400,AMPLICON,479,1356132705,PRJNA957477,SAMN37205632,SARS-CoV-2: wastewater surveillance,437515300,VERILY_WW,2023-08-16,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542764,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_189-230816.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-02T12:52:00Z,3,VLT_189-230816,Verily Life Sciences,SRP433461,9000,24,post grit removal,wastewater treatment plant,composite,189-230816,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821070,artic-v5.3.2_400,AMPLICON,389,1553242196,PRJNA957477,SAMN37205613,SARS-CoV-2: wastewater surveillance,501922204,VERILY_WW,2023-08-14,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542763,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_211-230814.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-17T07:35:00Z,3,VLT_211-230814,Verily Life Sciences,SRP433461,130000,24,post grit removal,wastewater treatment plant,composite,211-230814,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821071,artic-v5.3.2_400,AMPLICON,558,1270315911,PRJNA957477,SAMN37205612,SARS-CoV-2: wastewater surveillance,424755021,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542762,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_149-230810.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-01-31T13:28:00Z,3,VLT_149-230810,Verily Life Sciences,SRP433461,2200,24,post grit removal,wastewater treatment plant,composite,149-230810,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821072,artic-v5.3.2_400,AMPLICON,553,2052845769,PRJNA957477,SAMN37205611,SARS-CoV-2: wastewater surveillance,669931736,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542761,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_192-230810.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-05T06:00:00Z,3,VLT_192-230810,Verily Life Sciences,SRP433461,58496,24,post grit removal,wastewater treatment plant,composite,192-230810,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821073,artic-v5.3.2_400,AMPLICON,568,1758153224,PRJNA957477,SAMN37205610,SARS-CoV-2: wastewater surveillance,566457606,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542760,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_25-230810.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-05T23:49:00Z,3,VLT_25-230810,Verily Life Sciences,SRP433461,740000,0,primary sludge,wastewater treatment plant,grab,25-230810,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821074,artic-v5.3.2_400,AMPLICON,550,2408052779,PRJNA957477,SAMN37205609,SARS-CoV-2: wastewater surveillance,778498819,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542759,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120504.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-03T11:40:00Z,3,VLT_SESF120504,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120504,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821075,artic-v5.3.2_400,AMPLICON,469,2654659256,PRJNA957477,SAMN37205581,SARS-CoV-2: wastewater surveillance,858570087,VERILY_WW,2023-08-06,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542758,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_78-230806.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-04T21:31:00Z,3,VLT_78-230806,Verily Life Sciences,SRP433461,230000,24,post grit removal,wastewater treatment plant,composite,78-230806,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821076,artic-v5.3.2_400,AMPLICON,570,1629211282,PRJNA957477,SAMN37205609,SARS-CoV-2: wastewater surveillance,526301589,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","s3,ncbi,gs","gs.US,s3.us-east-1,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542757,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120504.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-07T03:18:00Z,3,VLT_SESF120504,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120504,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821077,artic-v5.3.2_400,AMPLICON,539,2567404767,PRJNA957477,SAMN37205608,SARS-CoV-2: wastewater surveillance,838280313,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542756,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902017.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-05T08:21:00Z,3,VLT_SAC902017,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902017,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821078,artic-v5.3.2_400,AMPLICON,564,2402902786,PRJNA957477,SAMN37205608,SARS-CoV-2: wastewater surveillance,783459465,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542755,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902017.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-01-29T02:43:00Z,3,VLT_SAC902017,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902017,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821079,artic-v5.3.2_400,AMPLICON,582,2608848853,PRJNA957477,SAMN37205607,SARS-CoV-2: wastewater surveillance,841149819,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542754,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701043.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-01-31T18:55:00Z,3,VLT_OSP701043,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701043,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821080,artic-v5.3.2_400,AMPLICON,569,2464965490,PRJNA957477,SAMN37205607,SARS-CoV-2: wastewater surveillance,799200983,VERILY_WW,2023-08-10,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542753,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP701043.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-07T09:39:00Z,3,VLT_OSP701043,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP701043,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821081,artic-v5.3.2_400,AMPLICON,389,2776941392,PRJNA957477,SAMN37205606,SARS-CoV-2: wastewater surveillance,911423188,VERILY_WW,2023-08-09,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542752,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201115.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-01-24T23:22:00Z,3,VLT_SJ201115,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201115,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821082,artic-v5.3.2_400,AMPLICON,409,2740119730,PRJNA957477,SAMN37205606,SARS-CoV-2: wastewater surveillance,904758719,VERILY_WW,2023-08-09,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542751,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SJ201115.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-02T20:10:00Z,3,VLT_SJ201115,Verily Life Sciences,SRP433461,1500000,0,primary sludge,wastewater treatment plant,grab,SJ201115,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821083,artic-v5.3.2_400,AMPLICON,528,2406744985,PRJNA957477,SAMN37205605,SARS-CoV-2: wastewater surveillance,781677149,VERILY_WW,2023-08-08,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542750,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120467.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-05T10:09:00Z,3,VLT_SESF120467,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120467,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821084,artic-v5.3.2_400,AMPLICON,535,2364073129,PRJNA957477,SAMN37205605,SARS-CoV-2: wastewater surveillance,767489215,VERILY_WW,2023-08-08,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542749,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SESF120467.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-06T10:37:00Z,3,VLT_SESF120467,Verily Life Sciences,SRP433461,750000,0,primary sludge,wastewater treatment plant,grab,SESF120467,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821085,artic-v5.3.2_400,AMPLICON,555,2439360399,PRJNA957477,SAMN37205604,SARS-CoV-2: wastewater surveillance,794403656,VERILY_WW,2023-08-08,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542748,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902068.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-02T13:41:00Z,3,VLT_SAC902068,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902068,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821086,artic-v5.3.2_400,AMPLICON,565,2029028564,PRJNA957477,SAMN37205580,SARS-CoV-2: wastewater surveillance,660644982,VERILY_WW,2023-08-03,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542747,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_156-230803.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-06T20:53:00Z,3,VLT_156-230803,Verily Life Sciences,SRP433461,15372,24,post grit removal,wastewater treatment plant,composite,156-230803,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821087,artic-v5.3.2_400,AMPLICON,562,2414863114,PRJNA957477,SAMN37205604,SARS-CoV-2: wastewater surveillance,785238942,VERILY_WW,2023-08-08,Ceres Nanotrap Microbiome A,public,"run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542746,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_SAC902068.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-06T12:41:00Z,3,VLT_SAC902068,Verily Life Sciences,SRP433461,1480000,0,primary sludge,wastewater treatment plant,grab,SAC902068,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821088,artic-v5.3.2_400,AMPLICON,585,2163109367,PRJNA957477,SAMN37205603,SARS-CoV-2: wastewater surveillance,702192213,VERILY_WW,2023-08-08,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542745,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP700969.2,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-07T03:59:00Z,3,VLT_OSP700969,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP700969,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821089,artic-v5.3.2_400,AMPLICON,580,1961647141,PRJNA957477,SAMN37205603,SARS-CoV-2: wastewater surveillance,634720917,VERILY_WW,2023-08-08,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542744,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_OSP700969.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-07T05:14:00Z,3,VLT_OSP700969,Verily Life Sciences,SRP433461,250000,0,primary sludge,wastewater treatment plant,grab,OSP700969,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821090,artic-v5.3.2_400,AMPLICON,529,1329416980,PRJNA957477,SAMN37205631,SARS-CoV-2: wastewater surveillance,426312870,VERILY_WW,2023-08-16,Ceres Nanotrap Microbiome A,public,"activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542743,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_211-230816.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-06T17:49:00Z,3,VLT_211-230816,Verily Life Sciences,SRP433461,130000,24,post grit removal,wastewater treatment plant,composite,211-230816,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821091,artic-v5.3.2_400,AMPLICON,508,1146397772,PRJNA957477,SAMN37205630,SARS-CoV-2: wastewater surveillance,368976082,VERILY_WW,2023-08-16,Ceres Nanotrap Microbiome A,public,"run.zq,sra,activ_sars2_vcf","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542742,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_212-230816.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-18T04:03:00Z,3,VLT_212-230816,Verily Life Sciences,SRP433461,130000,24,post grit removal,wastewater treatment plant,composite,212-230816,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821092,artic-v5.3.2_400,AMPLICON,518,1321697104,PRJNA957477,SAMN37205629,SARS-CoV-2: wastewater surveillance,421113680,VERILY_WW,2023-08-14,Ceres Nanotrap Microbiome A,public,"sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542741,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_161-230814.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-06T17:32:00Z,3,VLT_161-230814,Verily Life Sciences,SRP433461,60000,24,post grit removal,wastewater treatment plant,composite,161-230814,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821093,artic-v5.3.2_400,AMPLICON,536,2310457039,PRJNA957477,SAMN37205583,SARS-CoV-2: wastewater surveillance,753313183,VERILY_WW,2023-08-09,Ceres Nanotrap Microbiome A,public,"run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542740,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_143-230809.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-05T02:30:00Z,3,VLT_143-230809,Verily Life Sciences,SRP433461,70000,24,post grit removal,wastewater treatment plant,composite,143-230809,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821094,artic-v5.3.2_400,AMPLICON,512,1369393140,PRJNA957477,SAMN37205628,SARS-CoV-2: wastewater surveillance,432846461,VERILY_WW,2023-08-15,Ceres Nanotrap Microbiome A,public,"sra,run.zq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US,gs.us-east1",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542739,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_192-230815.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-01-31T08:56:00Z,3,VLT_192-230815,Verily Life Sciences,SRP433461,58496,24,post grit removal,wastewater treatment plant,composite,192-230815,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
SRR25821095,artic-v5.3.2_400,AMPLICON,546,1368467594,PRJNA957477,SAMN37205627,SARS-CoV-2: wastewater surveillance,436906861,VERILY_WW,2023-08-16,Ceres Nanotrap Microbiome A,public,"run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,gs.US,gs.us-east1,ncbi.public",SRA human read removal tool,NEB LunaScript RT + NEB Q5 PCR using ARTIC V5.3.2,SRX21542738,NA,Chemagic Viral DNA/RNA 300 and Zymo OneStep PCR Inhibitor Removal kit,USA,North America,USA: California,NextSeq 2000,wastewater,VLT_25-230816.1,PAIRED,RT-PCR,METAGENOMIC,wastewater metagenome,ILLUMINA,public health surveillance community-level,2023-10-11T00:00:00Z,2024-02-16T21:20:00Z,3,VLT_25-230816,Verily Life Sciences,SRP433461,740000,0,primary sludge,wastewater treatment plant,grab,25-230816,no,SARS-CoV-2,NA,NA,NA,NA,,publichealthteam@verily.com,,
