Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,Center Name,Collection_Date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,library_preparation_date (exp),LibraryLayout,LibrarySelection,LibrarySource,name_of_the_sampling_site,nucleic_acid_amplification,nucleic_acid_extraction,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,sewage_type,SRA Study,Submitter_Id,surveillance_target
ERR7565695,AMPLICON,600,305851200,PRJEB48206,SAMEA11458577,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",161209093,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-10,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136287,SAMEA11458577,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458577,iRun102_BC22,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC22,2697049
ERR7565696,AMPLICON,600,306589800,PRJEB48206,SAMEA11458578,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",162754975,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-10,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136288,SAMEA11458578,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458578,iRun102_BC23,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC23,2697049
ERR7565697,AMPLICON,600,291276000,PRJEB48206,SAMEA11458579,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",154400281,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-10,Rotterdam wastewater monitoring team,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136289,SAMEA11458579,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458579,iRun102_BC24,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC24,2697049
ERR7565698,AMPLICON,600,257082600,PRJEB48206,SAMEA11458580,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",136839377,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-10,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136290,SAMEA11458580,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458580,iRun102_BC25,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC25,2697049
ERR7565699,AMPLICON,600,234719400,PRJEB48206,SAMEA11458581,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",123783107,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136291,SAMEA11458581,Netherlands,Europe,Netherlands,"Rotterdam\, Total Dokhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Total Dokhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458581,iRun102_BC26,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC26,2697049
ERR7565700,AMPLICON,600,205405800,PRJEB48206,SAMEA11458582,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",117821169,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136292,SAMEA11458582,Netherlands,Europe,Netherlands,"Rotterdam\, Ommoord",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Ommoord,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458582,iRun102_BC27,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC27,2697049
ERR7565701,AMPLICON,600,272345400,PRJEB48206,SAMEA11458583,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",143658542,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136293,SAMEA11458583,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458583,iRun102_BC28,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC28,2697049
ERR7565702,AMPLICON,600,233745600,PRJEB48206,SAMEA11458584,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",125632782,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136294,SAMEA11458584,Netherlands,Europe,Netherlands,"Rotterdam\, Everlo Waalhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Everlo Waalhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458584,iRun102_BC29,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC29,2697049
ERR7565703,AMPLICON,600,208476600,PRJEB48206,SAMEA11458585,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",109081373,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136295,SAMEA11458585,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan-Zuidplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan-Zuidplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:34:00Z,1,SAMEA11458585,iRun102_BC30,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC30,2697049
ERR7565704,AMPLICON,600,262057200,PRJEB48206,SAMEA11458586,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",138811199,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136296,SAMEA11458586,Netherlands,Europe,Netherlands,"Rotterdam\, Wolphaertsbocht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Wolphaertsbocht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458586,iRun102_BC31,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC31,2697049
ERR7565705,AMPLICON,600,280862400,PRJEB48206,SAMEA11458587,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",145896029,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136297,SAMEA11458587,Netherlands,Europe,Netherlands,"Rotterdam\, Heemraadsplein",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Heemraadsplein,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:51:00Z,2,SAMEA11458587,iRun102_BC32,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC32,2697049
ERR7565706,AMPLICON,600,241605000,PRJEB48206,SAMEA11458588,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",126719338,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136298,SAMEA11458588,Netherlands,Europe,Netherlands,"Rotterdam\, Pretorialaan",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Pretorialaan,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458588,iRun102_BC33,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC33,2697049
ERR7565707,AMPLICON,600,198970200,PRJEB48206,SAMEA11458589,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",106206179,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-12,Rotterdam wastewater monitoring team,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136299,SAMEA11458589,Netherlands,Europe,Netherlands,"Rotterdam\, Bergschenhoek",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Bergschenhoek,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458589,iRun102_BC34,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC34,2697049
ERR7565708,AMPLICON,600,223284600,PRJEB48206,SAMEA11458590,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",120522238,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-15,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136300,SAMEA11458590,Netherlands,Europe,Netherlands,"Rotterdam\, Total Dokhaven",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Total Dokhaven,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458590,iRun102_BC35,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC35,2697049
ERR7565709,AMPLICON,600,267789000,PRJEB48206,SAMEA11458591,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",143346037,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-15,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136301,SAMEA11458591,Netherlands,Europe,Netherlands,"Rotterdam\, Ommoord",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Ommoord,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458591,iRun102_BC36,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC36,2697049
ERR7565710,AMPLICON,600,292798800,PRJEB48206,SAMEA11458592,"Submission account for department of Viroscience's Research Teams\, ErasmusMC",156707340,"ERASMUS MC, UNIVERISTY MEDICAL CENTER",2021-03-15,Rotterdam wastewater monitoring team,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-03-01,2023-03-01,2023-03-01,2023-03-01,ERX7136302,SAMEA11458592,Netherlands,Europe,Netherlands,"Rotterdam\, Katendrecht",Rotterdam wastewater monitoring team,Rotterdam wastewater monitoring team,2023-03-01T08:18:44Z,2023-03-01T08:18:44Z,public,Illumina MiSeq,metagenome,KAPA HyperPlus library preparation kit (Roche),not collected,PAIRED,RANDOM,METAGENOMIC,wasterwater treatment plant at Katendrecht,RT-PCR,"RNA was isolated with the Biomerieux Nuclisens kit (Biomerieux\, Amersfoort\, the Netherlands) in combination with the semi-automated KingFisher mL (Thermo Scientific\, Bleiswijk\, The Netherlands) purification system to extract RNA from Centricon concentr...",wastewater metagenome,ILLUMINA,2023-03-02T00:00:00Z,2023-03-11T04:35:00Z,1,SAMEA11458592,iRun102_BC37,wastewater metagenome,municipal (and industrial) wastewater treatment plant,ERP132545,iRun102_BC37,2697049
