Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,Sample_ID
SRR28746944,AMPLICON,334,16829631,PRJNA931732,SAMN41004264,SARS-CoV-2: wastewater surveillance,17168528,CSIR-NCL,2022-10-18,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312691,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S579,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:43:00Z,1,RUN145_barcode05,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S579
SRR28746945,AMPLICON,352,19924670,PRJNA931732,SAMN41004263,SARS-CoV-2: wastewater surveillance,20074610,CSIR-NCL,2022-10-07,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312690,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S578,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN145_barcode03,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S578
SRR28746946,AMPLICON,394,73352990,PRJNA931732,SAMN41004262,SARS-CoV-2: wastewater surveillance,73139885,CSIR-NCL,2022-10-18,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312689,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S577,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN120_barcode92,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S577
SRR28746947,AMPLICON,367,83233136,PRJNA931732,SAMN41004261,SARS-CoV-2: wastewater surveillance,83734883,CSIR-NCL,2022-10-18,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312688,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S576,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN120_barcode91,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S576
SRR28746948,AMPLICON,392,68030743,PRJNA931732,SAMN41004260,SARS-CoV-2: wastewater surveillance,68107888,CSIR-NCL,2022-10-18,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312687,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S575,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN120_barcode90,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S575
SRR28746949,AMPLICON,380,61713563,PRJNA931732,SAMN41004259,SARS-CoV-2: wastewater surveillance,62303711,CSIR-NCL,2022-10-07,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312686,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S574,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN120_barcode89,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S574
SRR28746950,AMPLICON,428,42792884,PRJNA931732,SAMN41004258,SARS-CoV-2: wastewater surveillance,42549644,CSIR-NCL,2023-03-30,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312685,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S573,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode94,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S573
SRR28746951,AMPLICON,454,12347906,PRJNA931732,SAMN41004257,SARS-CoV-2: wastewater surveillance,12229477,CSIR-NCL,2023-03-29,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312684,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S572,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode90,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S572
SRR28746952,AMPLICON,494,85653399,PRJNA931732,SAMN41004256,SARS-CoV-2: wastewater surveillance,83880028,CSIR-NCL,2023-03-28,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312683,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S571,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode83,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S571
SRR28746953,AMPLICON,460,84493027,PRJNA931732,SAMN41004229,SARS-CoV-2: wastewater surveillance,82333483,CSIR-NCL,2023-04-10,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312682,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S544,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode05,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S544
SRR28746954,AMPLICON,509,28125852,PRJNA931732,SAMN41004255,SARS-CoV-2: wastewater surveillance,27442923,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312681,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S570,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode81,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S570
SRR28746955,AMPLICON,469,63707312,PRJNA931732,SAMN41004254,SARS-CoV-2: wastewater surveillance,62734498,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312680,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S569,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode80,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S569
SRR28746956,AMPLICON,482,8415451,PRJNA931732,SAMN41004253,SARS-CoV-2: wastewater surveillance,8316721,CSIR-NCL,2023-03-27,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312679,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S568,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode79,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S568
SRR28746957,AMPLICON,467,59500217,PRJNA931732,SAMN41004252,SARS-CoV-2: wastewater surveillance,58655523,CSIR-NCL,2023-03-24,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312678,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S567,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode77,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S567
SRR28746958,AMPLICON,454,23787638,PRJNA931732,SAMN41004251,SARS-CoV-2: wastewater surveillance,23543710,CSIR-NCL,2023-03-24,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312677,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S566,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode76,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S566
SRR28746959,AMPLICON,391,31581674,PRJNA931732,SAMN41004250,SARS-CoV-2: wastewater surveillance,31770495,CSIR-NCL,2023-03-24,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312676,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S565,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:43:00Z,1,RUN119_barcode75,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S565
SRR28746960,AMPLICON,470,46858396,PRJNA931732,SAMN41004249,SARS-CoV-2: wastewater surveillance,46255610,CSIR-NCL,2023-03-23,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312675,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S564,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode74,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S564
SRR28746961,AMPLICON,470,68865600,PRJNA931732,SAMN41004248,SARS-CoV-2: wastewater surveillance,67773745,CSIR-NCL,2023-03-16,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312674,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S563,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode70,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S563
SRR28746962,AMPLICON,480,3587367,PRJNA931732,SAMN41004247,SARS-CoV-2: wastewater surveillance,3588689,CSIR-NCL,2023-03-16,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312673,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S562,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:43:00Z,1,RUN119_barcode69,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S562
SRR28746963,AMPLICON,514,44492050,PRJNA931732,SAMN41004246,SARS-CoV-2: wastewater surveillance,43570041,CSIR-NCL,2023-03-16,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312672,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S561,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN119_barcode68,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S561
SRR28746964,AMPLICON,436,62191099,PRJNA931732,SAMN41004228,SARS-CoV-2: wastewater surveillance,61002130,CSIR-NCL,2023-04-10,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312671,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S543,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode03,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S543
SRR28746965,AMPLICON,481,61240343,PRJNA931732,SAMN41004245,SARS-CoV-2: wastewater surveillance,59207141,CSIR-NCL,2023-04-17,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312670,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S560,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode24,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S560
SRR28746966,AMPLICON,505,205286918,PRJNA931732,SAMN41004244,SARS-CoV-2: wastewater surveillance,197850182,CSIR-NCL,2023-04-17,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312669,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S559,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode23,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S559
SRR28746967,AMPLICON,460,19856779,PRJNA931732,SAMN41004243,SARS-CoV-2: wastewater surveillance,19406258,CSIR-NCL,2023-04-13,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312668,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S558,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode22,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S558
SRR28746968,AMPLICON,417,30255833,PRJNA931732,SAMN41004242,SARS-CoV-2: wastewater surveillance,29922224,CSIR-NCL,2023-04-13,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312667,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S557,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode21,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S557
SRR28746969,AMPLICON,453,77158191,PRJNA931732,SAMN41004241,SARS-CoV-2: wastewater surveillance,75569594,CSIR-NCL,2023-04-13,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312666,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S556,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode20,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S556
SRR28746970,AMPLICON,492,94460063,PRJNA931732,SAMN41004240,SARS-CoV-2: wastewater surveillance,91640002,CSIR-NCL,2023-04-13,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312665,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S555,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode19,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S555
SRR28746971,AMPLICON,473,21247564,PRJNA931732,SAMN41004239,SARS-CoV-2: wastewater surveillance,20588940,CSIR-NCL,2023-04-13,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312664,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S554,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode18,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S554
SRR28746972,AMPLICON,515,106098085,PRJNA931732,SAMN41004235,SARS-CoV-2: wastewater surveillance,102174254,CSIR-NCL,2023-04-12,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312663,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S550,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode12,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S550
SRR28746973,AMPLICON,492,108827798,PRJNA931732,SAMN41004238,SARS-CoV-2: wastewater surveillance,105154533,CSIR-NCL,2023-04-12,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312654,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S553,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode15,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S553
SRR28746974,AMPLICON,426,11423972,PRJNA931732,SAMN41004311,SARS-CoV-2: wastewater surveillance,11277989,CSIR-NCL,2022-07-05,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312662,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S626,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN96_barcode12,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S626
SRR28746975,AMPLICON,309,17125916,PRJNA931732,SAMN41004310,SARS-CoV-2: wastewater surveillance,17373426,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312661,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S625,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:43:00Z,1,RUN86_barcode65,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S625
SRR28746976,AMPLICON,341,8089346,PRJNA931732,SAMN41004309,SARS-CoV-2: wastewater surveillance,8208649,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312660,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S624,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN86_barcode64,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S624
SRR28746977,AMPLICON,313,10211087,PRJNA931732,SAMN41004308,SARS-CoV-2: wastewater surveillance,10452760,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312659,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S623,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN86_barcode63,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S623
SRR28746978,AMPLICON,302,9839814,PRJNA931732,SAMN41004307,SARS-CoV-2: wastewater surveillance,10063411,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312658,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S622,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:43:00Z,1,RUN86_barcode62,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S622
SRR28746979,AMPLICON,312,11268088,PRJNA931732,SAMN41004306,SARS-CoV-2: wastewater surveillance,11393393,CSIR-NCL,2022-07-15,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312657,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S621,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:43:00Z,1,RUN86_barcode61,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S621
SRR28746980,AMPLICON,460,107447240,PRJNA931732,SAMN41004234,SARS-CoV-2: wastewater surveillance,104526688,CSIR-NCL,2023-04-11,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312656,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S549,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode11,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S549
SRR28746981,AMPLICON,371,9345542,PRJNA931732,SAMN41004305,SARS-CoV-2: wastewater surveillance,9200648,CSIR-NCL,2022-07-14,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312655,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S620,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN86_barcode59,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S620
SRR28746982,AMPLICON,348,20808849,PRJNA931732,SAMN41004304,SARS-CoV-2: wastewater surveillance,20776762,CSIR-NCL,2022-07-14,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312735,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S619,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN86_barcode57,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S619
SRR28746983,AMPLICON,484,118056005,PRJNA931732,SAMN41004237,SARS-CoV-2: wastewater surveillance,114296972,CSIR-NCL,2023-04-12,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312653,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S552,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode14,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S552
SRR28746984,AMPLICON,480,138845861,PRJNA931732,SAMN41004236,SARS-CoV-2: wastewater surveillance,135025340,CSIR-NCL,2023-04-12,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312652,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S551,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode13,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S551
SRR28746985,AMPLICON,462,297846216,PRJNA931732,SAMN41004227,SARS-CoV-2: wastewater surveillance,290896355,CSIR-NCL,2023-04-10,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312651,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S542,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode02,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S542
SRR28746986,AMPLICON,449,54786212,PRJNA931732,SAMN41004226,SARS-CoV-2: wastewater surveillance,53905534,CSIR-NCL,2023-04-06,public,"activ_sars2_vcf,fastq,sra","gs,ncbi,s3","gs.US,gs.us-east1,ncbi.public,s3.us-east-1",SRX24312650,India,Asia,"India: Maharashtra\, Pune",MinION,Environmental (Sewage Treatment Plant),S541,SINGLE,RANDOM PCR,METAGENOMIC,wastewater metagenome,OXFORD_NANOPORE,2024-04-30T00:00:00Z,2024-04-19T17:44:00Z,1,RUN115_barcode01,SRP421042,NA,0,not applicable,not applicable,yes,SARS-CoV-2,S541
