Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,collection_site_id,concentration_method,extraction_control,extraction_method,project_name,purpose_of_ww_sampling,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_protocol,isolate
SRR20318504,AMPLICON,302,29656098,PRJNA796340,SAMN29836602,SARS-CoV-2: wastewater surveillance,16372771,HOUSTON_WBE_SARS-COV-2,2021-11-29,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX16351725,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,112921-TT,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:02:00Z,1,112921-TT,SRP354595,1133,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,70
SRR20318505,AMPLICON,302,44277428,PRJNA796340,SAMN29836601,SARS-CoV-2: wastewater surveillance,24907462,HOUSTON_WBE_SARS-COV-2,2021-11-29,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX16351724,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,112921-TC,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,112921-TC,SRP354595,59188,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,69
SRR20318506,AMPLICON,302,27050744,PRJNA796340,SAMN29836600,SARS-CoV-2: wastewater surveillance,14877906,HOUSTON_WBE_SARS-COV-2,2021-11-29,public,"sra,activ_sars2_vcf,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX16351723,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,112921-SW,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:02:00Z,1,112921-SW,SRP354595,293227,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,68
SRR20318507,AMPLICON,249,50617522,PRJNA796340,SAMN29836570,SARS-CoV-2: wastewater surveillance,30174512,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,run.zq,activ_sars2_vcf,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX16351722,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-WW,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-WW,SRP354595,3623,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,38
SRR20318508,AMPLICON,240,52306305,PRJNA796340,SAMN29836569,SARS-CoV-2: wastewater surveillance,29026218,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX16351721,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-WO,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-WO,SRP354595,20758,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,37
SRR20318509,AMPLICON,249,45392341,PRJNA796340,SAMN29836568,SARS-CoV-2: wastewater surveillance,28049312,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX16351720,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-WL,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-WL,SRP354595,600,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,36
SRR20318510,AMPLICON,242,37978581,PRJNA796340,SAMN29836567,SARS-CoV-2: wastewater surveillance,21880178,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX16351719,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-WD,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-WD,SRP354595,85129,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,35
SRR20318511,AMPLICON,240,57226452,PRJNA796340,SAMN29836566,SARS-CoV-2: wastewater surveillance,31571448,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,activ_sars2_vcf,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX16351718,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-TT,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-TT,SRP354595,1133,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,34
SRR20318512,AMPLICON,247,48576450,PRJNA796340,SAMN29836565,SARS-CoV-2: wastewater surveillance,27933874,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX16351717,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-TC,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-TC,SRP354595,59188,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,33
SRR20318513,AMPLICON,240,55366203,PRJNA796340,SAMN29836564,SARS-CoV-2: wastewater surveillance,30298384,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,activ_sars2_vcf,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX16351716,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-SW,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-SW,SRP354595,293227,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,32
SRR20318514,AMPLICON,250,46559814,PRJNA796340,SAMN29836563,SARS-CoV-2: wastewater surveillance,26815215,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX16351715,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-SS,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-SS,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,31
SRR20318515,AMPLICON,242,40002106,PRJNA796340,SAMN29836536,SARS-CoV-2: wastewater surveillance,22570795,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,activ_sars2_vcf,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX16351714,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-47,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-47,SRP354595,33645,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,4
SRR20318516,AMPLICON,240,52662860,PRJNA796340,SAMN29836562,SARS-CoV-2: wastewater surveillance,29258783,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,fastq,activ_sars2_vcf,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX16351713,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-SG,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-SG,SRP354595,20608,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,30
SRR20318517,AMPLICON,243,38329890,PRJNA796340,SAMN29836561,SARS-CoV-2: wastewater surveillance,22061319,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX16351712,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-SE,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-SE,SRP354595,32485,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,29
SRR20318518,AMPLICON,245,54655303,PRJNA796340,SAMN29836560,SARS-CoV-2: wastewater surveillance,31028740,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"activ_sars2_vcf,sra,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX16351711,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-SB,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-SB,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,28
SRR20318519,AMPLICON,242,42940439,PRJNA796340,SAMN29836559,SARS-CoV-2: wastewater surveillance,23915174,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX16351710,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-PT,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-PT,SRP354595,5497,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,27
SRR20318520,AMPLICON,246,42202243,PRJNA796340,SAMN29836558,SARS-CoV-2: wastewater surveillance,24452151,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,run.zq,activ_sars2_vcf,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX16351709,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-NW,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-NW,SRP354595,95600,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,26
SRR20318521,AMPLICON,242,38838384,PRJNA796340,SAMN29836557,SARS-CoV-2: wastewater surveillance,21629085,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"activ_sars2_vcf,fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX16351708,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-NO,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-NO,SRP354595,12892,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,25
SRR20318522,AMPLICON,239,49603829,PRJNA796340,SAMN29836556,SARS-CoV-2: wastewater surveillance,27616088,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,fastq,sra,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX16351707,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-NG,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-NG,SRP354595,19867,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,24
SRR20318523,AMPLICON,248,43333810,PRJNA796340,SAMN29836555,SARS-CoV-2: wastewater surveillance,25426221,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX16351706,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-NE,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-NE,SRP354595,33102,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,23
SRR20318524,AMPLICON,241,34655568,PRJNA796340,SAMN29836554,SARS-CoV-2: wastewater surveillance,21406977,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX16351705,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-MC,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-MC,SRP354595,20161,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,22
SRR20318525,AMPLICON,239,47357634,PRJNA796340,SAMN29836553,SARS-CoV-2: wastewater surveillance,25610327,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,activ_sars2_vcf,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX16351704,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-KWW,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-KWW,SRP354595,2589,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,21
SRR20318526,AMPLICON,244,43578235,PRJNA796340,SAMN29836535,SARS-CoV-2: wastewater surveillance,24466868,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,activ_sars2_vcf,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX16351703,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-23,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-23,SRP354595,40689,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,3
SRR20318527,AMPLICON,241,44955696,PRJNA796340,SAMN29836552,SARS-CoV-2: wastewater surveillance,24633711,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"activ_sars2_vcf,fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX16351702,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-KW,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-KW,SRP354595,52055,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,20
SRR20318528,AMPLICON,132,528,PRJNA796340,SAMN29836551,SARS-CoV-2: wastewater surveillance,81200,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX16351701,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-KB,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-KB,SRP354595,124000,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,19
SRR20318529,AMPLICON,241,39815174,PRJNA796340,SAMN29836550,SARS-CoV-2: wastewater surveillance,22021644,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,sra,fastq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX16351700,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-IV,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-IV,SRP354595,16804,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,18
SRR20318530,AMPLICON,241,35412656,PRJNA796340,SAMN29836549,SARS-CoV-2: wastewater surveillance,20217139,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,sra,activ_sars2_vcf,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX16351699,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-IA,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-IA,SRP354595,2408,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,17
SRR20318531,AMPLICON,241,54294512,PRJNA796340,SAMN29836548,SARS-CoV-2: wastewater surveillance,30837220,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX16351698,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-HO,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-HO,SRP354595,9375,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,16
SRR20318532,AMPLICON,247,44262607,PRJNA796340,SAMN29836547,SARS-CoV-2: wastewater surveillance,25729845,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,activ_sars2_vcf,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX16351697,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-HB,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-HB,SRP354595,97918,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,15
SRR20318533,AMPLICON,160,6102,PRJNA796340,SAMN29836546,SARS-CoV-2: wastewater surveillance,85696,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX16351696,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-GR,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-GR,SRP354595,28742,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,14
SRR20318534,AMPLICON,242,41333690,PRJNA796340,SAMN29836545,SARS-CoV-2: wastewater surveillance,22332916,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"run.zq,activ_sars2_vcf,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX16351695,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-FC,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-FC,SRP354595,4170,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,13
SRR20318535,AMPLICON,239,42903852,PRJNA796340,SAMN29836544,SARS-CoV-2: wastewater surveillance,23614885,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,sra,run.zq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX16351694,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-EH,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-EH,SRP354595,16030,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,12
SRR20318536,AMPLICON,239,47931104,PRJNA796340,SAMN29836543,SARS-CoV-2: wastewater surveillance,26894860,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX16351693,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-CP,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-CP,SRP354595,3825,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,11
SRR20318537,AMPLICON,241,39508323,PRJNA796340,SAMN29836534,SARS-CoV-2: wastewater surveillance,21743938,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"fastq,sra,activ_sars2_vcf,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX16351692,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-203,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-203,SRP354595,4010,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,2
SRR20318538,AMPLICON,240,41836720,PRJNA796340,SAMN29836533,SARS-CoV-2: wastewater surveillance,23422854,HOUSTON_WBE_SARS-COV-2,2021-04-19,public,"activ_sars2_vcf,run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX16351691,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,environmental,0419-111,PAIRED,unspecified,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-07-19T00:00:00Z,2022-07-19T18:03:00Z,1,0419-111,SRP354595,20920,24,raw wastewater,composite,yes,SARS-CoV-2,,,,,,,,,,,,,,1
SRR18328655,WGS,299,246333249,PRJNA796340,SAMN24849720,SARS-CoV-2: wastewater surveillance,118061537,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"run.zq,sra,fastq,activ_sars2_vcf","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX14465534,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northwest,20210322_32,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210322_NW,SRP354595,95600,24,raw wastewater,composite,yes,SARS-CoV-139,Houston Water,NW,membrane filtration with addition of mgcl139,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328658,WGS,300,235303441,PRJNA796340,SAMN24849710,SARS-CoV-2: wastewater surveillance,114683757,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX14465531,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Kingwood Central,20210322_22,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_KW,SRP354595,52055,24,raw wastewater,composite,yes,SARS-CoV-129,Houston Water,KW,membrane filtration with addition of mgcl129,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328662,WGS,303,114085698,PRJNA796340,SAMN24849714,SARS-CoV-2: wastewater surveillance,52865739,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465527,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Chocolate Bayou,20210322_26,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:17:00Z,1,20210322_CB,SRP354595,37359,24,raw wastewater,composite,yes,SARS-CoV-133,Houston Water,CB,membrane filtration with addition of mgcl133,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328663,WGS,291,267333268,PRJNA796340,SAMN24849715,SARS-CoV-2: wastewater surveillance,124483908,HOUSTON_WBE_SARS-COV-2,2021-03-22T00:00:00Z,public,"sra,fastq,run.zq,activ_sars2_vcf","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX14465526,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Forest Cove,20210322_27,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:18:00Z,1,20210322_FC,SRP354595,4170,24,raw wastewater,composite,yes,SARS-CoV-134,Houston Water,FC,membrane filtration with addition of mgcl134,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
