Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,SAMPLE_NUMBER
SRR18340961,RNA-Seq,202,3662414126,PRJNA729801,SAMN26732532,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1172297639,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-29,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477210,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_29_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_29_2021,SRP319776,
SRR18340962,RNA-Seq,202,5401708866,PRJNA729801,SAMN26732531,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1705811125,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-26,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477209,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_26_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_26_2021,SRP319776,
SRR18340963,RNA-Seq,202,4889438078,PRJNA729801,SAMN26732530,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1538430780,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-25,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477208,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_25_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_25_2021,SRP319776,
SRR18340964,RNA-Seq,202,4540057262,PRJNA729801,SAMN26732529,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1420235159,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-22,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477207,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_22_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_22_2021,SRP319776,
SRR18340965,RNA-Seq,202,3267519074,PRJNA729801,SAMN26732528,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1057239400,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-15,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477206,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_15_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_15_2021,SRP319776,
SRR18340966,RNA-Seq,202,6664523986,PRJNA729801,SAMN26732527,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2196021332,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-09,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477205,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_9_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_9_21,SRP319776,
SRR18340967,RNA-Seq,202,6438166220,PRJNA729801,SAMN26732455,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2008082131,UNIVERSITY OF CALIFORNIA: IRVINE,2020-11-16,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477204,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_11_16_20,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_11_16_20,SRP319776,
SRR18340968,RNA-Seq,202,9286115942,PRJNA729801,SAMN26732526,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2968020290,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-07,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477203,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_7_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_7_21,SRP319776,
SRR18340969,RNA-Seq,202,16472285738,PRJNA729801,SAMN26732525,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",5228305935,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-04,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477202,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_4_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_4_21,SRP319776,
SRR18340970,RNA-Seq,202,4063597640,PRJNA729801,SAMN26732524,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1293281863,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-31,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477201,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_31_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_31_2021,SRP319776,
SRR18340971,RNA-Seq,202,5100532320,PRJNA729801,SAMN26732523,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1587974414,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-30,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477200,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_30_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_30_2021,SRP319776,
SRR18340972,RNA-Seq,202,3870154966,PRJNA729801,SAMN26732522,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1230131997,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-29,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477199,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_29_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_29_2021,SRP319776,
SRR18340973,RNA-Seq,202,3498509508,PRJNA729801,SAMN26732521,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1105391122,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-25,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477198,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_25_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_25_2021,SRP319776,
SRR18340974,RNA-Seq,202,4867333622,PRJNA729801,SAMN26732520,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1541777485,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-23,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477197,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_23_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_23_2021,SRP319776,
SRR18340975,RNA-Seq,202,4233153208,PRJNA729801,SAMN26732519,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1369087421,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-21,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477196,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_21_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_21_2021,SRP319776,
SRR18340976,RNA-Seq,202,3203227322,PRJNA729801,SAMN26732518,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1007778742,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-02,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477195,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_2_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_2_21,SRP319776,
SRR18340977,RNA-Seq,202,5737489628,PRJNA729801,SAMN26732517,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1809936310,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-18,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477194,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_18_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_18_2021,SRP319776,
SRR18340978,RNA-Seq,202,5073660462,PRJNA729801,SAMN26732454,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1617806830,UNIVERSITY OF CALIFORNIA: IRVINE,2020-10-05,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477193,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_10_5_20,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_10_5_20,SRP319776,
SRR18340979,RNA-Seq,202,8135531012,PRJNA729801,SAMN26732516,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2532829045,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-16,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477192,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_16_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_16_21,SRP319776,
SRR18340980,RNA-Seq,202,10935802270,PRJNA729801,SAMN26732515,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",3468464702,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-14,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477191,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_3_14_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_3_14_21,SRP319776,
SRR18340982,RNA-Seq,202,5829827262,PRJNA729801,SAMN26732513,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1827084704,UNIVERSITY OF CALIFORNIA: IRVINE,2021-02-09,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477189,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_2_9_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_2_9_21,SRP319776,
SRR18340983,RNA-Seq,202,5354811536,PRJNA729801,SAMN26732512,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1700294755,UNIVERSITY OF CALIFORNIA: IRVINE,2021-02-07,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477188,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_2_7_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_2_7_21,SRP319776,
SRR18340984,RNA-Seq,202,9205510670,PRJNA729801,SAMN26732511,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2911049911,UNIVERSITY OF CALIFORNIA: IRVINE,2021-02-04,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477187,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_2_4_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_2_4_21,SRP319776,
SRR18340985,RNA-Seq,202,3920062298,PRJNA729801,SAMN26732510,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1235141758,UNIVERSITY OF CALIFORNIA: IRVINE,2021-02-28,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477186,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_2_28_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_2_28_21,SRP319776,
SRR18340986,RNA-Seq,202,4179033772,PRJNA729801,SAMN26732484,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1325825038,UNIVERSITY OF CALIFORNIA: IRVINE,2020-08-10,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477185,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_8_10_20,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_8_10_20,SRP319776,
SRR18340987,RNA-Seq,202,4712335790,PRJNA729801,SAMN26732483,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1496305237,UNIVERSITY OF CALIFORNIA: IRVINE,2021-07-05,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477184,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_7_5_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_7_5_2021,SRP319776,
SRR18340988,RNA-Seq,202,4951034746,PRJNA729801,SAMN26732482,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1575470057,UNIVERSITY OF CALIFORNIA: IRVINE,2021-07-19,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477183,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_7_19_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_7_19_2021,SRP319776,
SRR18340989,RNA-Seq,202,6444866762,PRJNA729801,SAMN26732481,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2042678185,UNIVERSITY OF CALIFORNIA: IRVINE,2021-07-12,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477182,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_7_12_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_7_12_2021,SRP319776,
SRR18340990,RNA-Seq,202,12677390114,PRJNA729801,SAMN26732480,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",4012049843,UNIVERSITY OF CALIFORNIA: IRVINE,2021-06-09,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477181,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_6_9_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_6_9_2021,SRP319776,
SRR18340991,RNA-Seq,202,5631041082,PRJNA729801,SAMN26732479,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1785864820,UNIVERSITY OF CALIFORNIA: IRVINE,2021-06-24,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477180,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_6_24_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_6_24_2021,SRP319776,
SRR18340992,RNA-Seq,202,6475136058,PRJNA729801,SAMN26732478,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2073118781,UNIVERSITY OF CALIFORNIA: IRVINE,2021-06-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477179,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_6_14_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_6_14_2021,SRP319776,
SRR18340993,RNA-Seq,202,6066218166,PRJNA729801,SAMN26732477,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1917432366,UNIVERSITY OF CALIFORNIA: IRVINE,2021-05-31,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477178,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_5_31_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_5_31_2021,SRP319776,
SRR18340994,RNA-Seq,202,3824459738,PRJNA729801,SAMN26732450,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1250677722,UNIVERSITY OF CALIFORNIA: IRVINE,2021-01-04,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477177,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_1_4_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_1_4_21,SRP319776,
SRR18340995,RNA-Seq,202,5693241326,PRJNA729801,SAMN26732476,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1817051216,UNIVERSITY OF CALIFORNIA: IRVINE,2021-05-24,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477176,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_5_24_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_5_24_2021,SRP319776,
SRR18340996,RNA-Seq,202,7012459694,PRJNA729801,SAMN26732475,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2207109494,UNIVERSITY OF CALIFORNIA: IRVINE,2021-05-10,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477175,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_5_10_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_5_10_2021,SRP319776,
SRR18340997,RNA-Seq,202,9822031234,PRJNA729801,SAMN26732474,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",3051894698,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-05,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477174,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_4_5_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_4_5_2021,SRP319776,
SRR18340998,RNA-Seq,202,4264278984,PRJNA729801,SAMN26732473,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1350591928,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-26,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477173,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_4_26_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_4_26_2021,SRP319776,
SRR18340999,RNA-Seq,202,4342962630,PRJNA729801,SAMN26732472,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1397538207,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-19,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477172,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_4_19_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_4_19_2021,SRP319776,
SRR18341000,RNA-Seq,202,4267017498,PRJNA729801,SAMN26732471,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1371935495,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-12,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477171,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_4_12_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_4_12_2021,SRP319776,
SRR18341001,RNA-Seq,202,4311067032,PRJNA729801,SAMN26732470,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1358617302,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-08,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477170,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_3_8_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_3_8_2021,SRP319776,
SRR18341002,RNA-Seq,202,3880117808,PRJNA729801,SAMN26732469,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1240069097,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-29,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477169,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_3_29_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_3_29_2021,SRP319776,
SRR18341003,RNA-Seq,202,3869108606,PRJNA729801,SAMN26732468,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1231924598,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-22,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477168,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_3_22_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_3_22_2021,SRP319776,
SRR18341004,RNA-Seq,202,6756090384,PRJNA729801,SAMN26732467,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2142183286,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-17,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477167,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_3_17_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_3_17_2021,SRP319776,
SRR18341005,RNA-Seq,202,3677188608,PRJNA729801,SAMN26732449,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1177728117,UNIVERSITY OF CALIFORNIA: IRVINE,2021-01-25,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477166,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_1_25_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_1_25_21,SRP319776,
SRR18341006,RNA-Seq,202,3183591104,PRJNA729801,SAMN26732466,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1055529483,UNIVERSITY OF CALIFORNIA: IRVINE,2021-03-01,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477165,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_3_1_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_3_1_21,SRP319776,
SRR18341007,RNA-Seq,202,3603741206,PRJNA729801,SAMN26732465,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1172456383,UNIVERSITY OF CALIFORNIA: IRVINE,2021-02-08,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477164,USA,North America,USA: California,Illumina NovaSeq 6000,33.105224 N 117.113170 W,ESC_2_8_21,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,ESC_2_8_21,SRP319776,
SRR18341008,RNA-Seq,202,5542220066,PRJNA729801,SAMN26732626,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1732990045,UNIVERSITY OF CALIFORNIA: IRVINE,2021-08-03,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477163,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_8_3_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,PL_8_3_2021,SRP319776,
