Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,collected_by (run),collection_date (run),geo_loc_name (run),isolation_source (run),organism (run),ww_population (run),ww_population,ww_sample_duration (run),ww_sample_duration,ww_sample_matrix (run),ww_sample_matrix,ww_sample_type (run),ww_sample_type,ww_surv_target_1_known_present (run),ww_surv_target_1_known_present,ww_surv_target_1 (run),ww_surv_target_1,sequenced_by,wwtp,design_description,filename2,filename,filetype,INSTRUMENT_MODEL,Library_ID,library_layout,library_selection,library_source,library_strategy,platform,Title,Isolate,Lat_Lon,STRAIN,passage_history
SRR18583083,AMPLICON,602,88974998,PRJNA715712,SAMN27252803,SARS-CoV-2: wastewater surveillance,38864444,THE NEW SCHOOL,NY DEP,2022-01-12,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712134,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2022-01-12-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2022-01-12,SRP311364,NYC DEP,2022-01-12,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583084,AMPLICON,602,89160414,PRJNA715712,SAMN27252802,SARS-CoV-2: wastewater surveillance,48715514,THE NEW SCHOOL,NY DEP,2022-02-23,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712133,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2022-02-23-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2022-02-23,SRP311364,NYC DEP,2022-02-23,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583085,AMPLICON,602,87448326,PRJNA715712,SAMN27252801,SARS-CoV-2: wastewater surveillance,47343823,THE NEW SCHOOL,NY DEP,2022-03-21,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712132,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2022-03-21-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2022-03-21,SRP311364,NYC DEP,2022-03-21,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583086,AMPLICON,602,78352708,PRJNA715712,SAMN27252800,SARS-CoV-2: wastewater surveillance,40638907,THE NEW SCHOOL,NY DEP,2021-10-04,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712131,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-10-04-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-10-04,SRP311364,NYC DEP,2021-10-04,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583087,AMPLICON,602,125939604,PRJNA715712,SAMN27252800,SARS-CoV-2: wastewater surveillance,69168202,THE NEW SCHOOL,NY DEP,2021-10-04,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712130,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-10-04-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-10-04,SRP311364,NYC DEP,2021-10-04,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583088,AMPLICON,602,104151418,PRJNA715712,SAMN27252950,SARS-CoV-2: wastewater surveillance,48743247,THE NEW SCHOOL,NY DEP,2021-09-20,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712129,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-09-20-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-09-20,SRP311364,NYC DEP,2021-09-20,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583089,AMPLICON,602,94532662,PRJNA715712,SAMN27252949,SARS-CoV-2: wastewater surveillance,52706722,THE NEW SCHOOL,NY DEP,2021-09-13,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712128,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-09-13-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-09-13,SRP311364,NYC DEP,2021-09-13,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583090,AMPLICON,602,81333812,PRJNA715712,SAMN27252948,SARS-CoV-2: wastewater surveillance,43278982,THE NEW SCHOOL,NY DEP,2021-09-08,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712127,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-09-08-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-09-08,SRP311364,NYC DEP,2021-09-08,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583091,AMPLICON,602,98593754,PRJNA715712,SAMN27252926,SARS-CoV-2: wastewater surveillance,53488195,THE NEW SCHOOL,NY DEP,2021-08-30,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712126,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-08-30-RBD-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-08-30,SRP311364,NYC DEP,2021-08-30,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583092,AMPLICON,602,93983638,PRJNA715712,SAMN27252947,SARS-CoV-2: wastewater surveillance,54549155,THE NEW SCHOOL,NY DEP,2022-03-07,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712125,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-03-07-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-03-07,SRP311364,NYC DEP,2022-03-07,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583093,AMPLICON,602,104061720,PRJNA715712,SAMN27252799,SARS-CoV-2: wastewater surveillance,53141188,THE NEW SCHOOL,NY DEP,2021-10-31,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712124,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-BB-2021-10-31-Mixed-2,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-BB-2021-10-31,SRP311364,NYC DEP,2021-10-31,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,BB,,,,,,,,,,,,,,,,
SRR18583094,AMPLICON,602,126943138,PRJNA715712,SAMN27252946,SARS-CoV-2: wastewater surveillance,56805178,THE NEW SCHOOL,NY DEP,2022-03-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712123,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-03-14-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-03-14,SRP311364,NYC DEP,2022-03-14,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583095,AMPLICON,602,102887820,PRJNA715712,SAMN27252945,SARS-CoV-2: wastewater surveillance,45920377,THE NEW SCHOOL,NY DEP,2022-02-07,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712122,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-02-07-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-02-07,SRP311364,NYC DEP,2022-02-07,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583096,AMPLICON,602,110101586,PRJNA715712,SAMN27252944,SARS-CoV-2: wastewater surveillance,59463129,THE NEW SCHOOL,NY DEP,2022-02-28,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712121,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2022-02-28-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2022-02-28,SRP311364,NYC DEP,2022-02-28,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583097,AMPLICON,602,112044240,PRJNA715712,SAMN27252943,SARS-CoV-2: wastewater surveillance,43368975,THE NEW SCHOOL,NY DEP,2021-12-06,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712120,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-WI-2021-12-06-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-WI-2021-12-06,SRP311364,NYC DEP,2021-12-06,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,WI,,,,,,,,,,,,,,,,
SRR18583098,AMPLICON,602,63188328,PRJNA715712,SAMN27252890,SARS-CoV-2: wastewater surveillance,25161442,THE NEW SCHOOL,NY DEP,2021-11-15,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712119,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-11-15-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-11-15,SRP311364,NYC DEP,2021-11-15,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583099,AMPLICON,602,114717722,PRJNA715712,SAMN27252890,SARS-CoV-2: wastewater surveillance,50058667,THE NEW SCHOOL,NY DEP,2021-11-15,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712118,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-11-15-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-11-15,SRP311364,NYC DEP,2021-11-15,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583100,AMPLICON,602,55068552,PRJNA715712,SAMN27252889,SARS-CoV-2: wastewater surveillance,27440774,THE NEW SCHOOL,NY DEP,2021-10-04,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712117,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-10-04-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-10-04,SRP311364,NYC DEP,2021-10-04,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583101,AMPLICON,602,80820306,PRJNA715712,SAMN27252888,SARS-CoV-2: wastewater surveillance,42936971,THE NEW SCHOOL,NY DEP,2021-10-26,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX14712116,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-10-26-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-10-26,SRP311364,NYC DEP,2021-10-26,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583102,AMPLICON,602,85249822,PRJNA715712,SAMN27252792,SARS-CoV-2: wastewater surveillance,35441276,THE NEW SCHOOL,NY DEP,2021-08-16,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712115,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-TI-2021-08-16-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-TI-2021-08-16,SRP311364,NYC DEP,2021-08-16,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,TI,,,,,,,,,,,,,,,,
SRR18583103,AMPLICON,602,85813896,PRJNA715712,SAMN27252887,SARS-CoV-2: wastewater surveillance,44246327,THE NEW SCHOOL,NY DEP,2021-10-18,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712114,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-10-18-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-10-18,SRP311364,NYC DEP,2021-10-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583104,AMPLICON,602,121073638,PRJNA715712,SAMN27252887,SARS-CoV-2: wastewater surveillance,62414675,THE NEW SCHOOL,NY DEP,2021-10-18,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14712113,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-10-18-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-10-18,SRP311364,NYC DEP,2021-10-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583105,AMPLICON,602,92206534,PRJNA715712,SAMN27252886,SARS-CoV-2: wastewater surveillance,38984292,THE NEW SCHOOL,NY DEP,2022-01-03,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712112,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2022-01-03-Mixed,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2022-01-03,SRP311364,NYC DEP,2022-01-03,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583106,AMPLICON,602,90799660,PRJNA715712,SAMN27252885,SARS-CoV-2: wastewater surveillance,43120530,THE NEW SCHOOL,NY DEP,2022-01-31,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712111,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2022-01-31-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2022-01-31,SRP311364,NYC DEP,2022-01-31,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583107,AMPLICON,602,79711422,PRJNA715712,SAMN27252884,SARS-CoV-2: wastewater surveillance,41217833,THE NEW SCHOOL,NY DEP,2022-01-25,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712110,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2022-01-25-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2022-01-25,SRP311364,NYC DEP,2022-01-25,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583108,AMPLICON,602,76677944,PRJNA715712,SAMN27252883,SARS-CoV-2: wastewater surveillance,37811174,THE NEW SCHOOL,NY DEP,2022-01-18,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712109,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2022-01-18-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2022-01-18,SRP311364,NYC DEP,2022-01-18,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583109,AMPLICON,602,79937172,PRJNA715712,SAMN27252882,SARS-CoV-2: wastewater surveillance,36048978,THE NEW SCHOOL,NY DEP,2022-01-12,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712108,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2022-01-12-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2022-01-12,SRP311364,NYC DEP,2022-01-12,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583110,AMPLICON,602,127075578,PRJNA715712,SAMN27252881,SARS-CoV-2: wastewater surveillance,68493821,THE NEW SCHOOL,NY DEP,2022-02-23,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX14712107,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2022-02-23-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2022-02-23,SRP311364,NYC DEP,2022-02-23,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583111,AMPLICON,602,100063236,PRJNA715712,SAMN27252880,SARS-CoV-2: wastewater surveillance,53751906,THE NEW SCHOOL,NY DEP,2021-11-22,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712106,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-11-22-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-11-22,SRP311364,NYC DEP,2021-11-22,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583112,AMPLICON,602,63297290,PRJNA715712,SAMN27252879,SARS-CoV-2: wastewater surveillance,26881181,THE NEW SCHOOL,NY DEP,2021-08-30,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712105,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-08-30-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-08-30,SRP311364,NYC DEP,2021-08-30,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583113,AMPLICON,602,110373690,PRJNA715712,SAMN27252791,SARS-CoV-2: wastewater surveillance,52348096,THE NEW SCHOOL,NY DEP,2021-08-09,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712104,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OH-2021-08-09-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OH-2021-08-09,SRP311364,NYC DEP,2021-08-09,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OH,,,,,,,,,,,,,,,,
SRR18583115,AMPLICON,602,89274794,PRJNA715712,SAMN27252877,SARS-CoV-2: wastewater surveillance,47244234,THE NEW SCHOOL,NY DEP,2021-09-01,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX14712102,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-09-01-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-09-01,SRP311364,NYC DEP,2021-09-01,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583116,AMPLICON,602,100762760,PRJNA715712,SAMN27252876,SARS-CoV-2: wastewater surveillance,47059155,THE NEW SCHOOL,NY DEP,2021-09-13,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX14712101,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-09-13-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-09-13,SRP311364,NYC DEP,2021-09-13,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583117,AMPLICON,602,93446052,PRJNA715712,SAMN27252875,SARS-CoV-2: wastewater surveillance,50500746,THE NEW SCHOOL,NY DEP,2021-09-08,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX14712100,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-OB-2021-09-08-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-OB-2021-09-08,SRP311364,NYC DEP,2021-09-08,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,OB,,,,,,,,,,,,,,,,
SRR18583118,AMPLICON,602,58407244,PRJNA715712,SAMN27252851,SARS-CoV-2: wastewater surveillance,24498535,THE NEW SCHOOL,NY DEP,2021-06-28,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX14712099,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-NY10-2021-06-28-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-NY10-2021-06-28,SRP311364,NYC DEP,2021-06-28,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,NY10,,,,,,,,,,,,,,,,
SRR18583119,AMPLICON,602,71094394,PRJNA715712,SAMN27252850,SARS-CoV-2: wastewater surveillance,23731682,THE NEW SCHOOL,NY DEP,2021-06-28,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX14712098,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-NY03-2021-06-28-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-NY03-2021-06-28,SRP311364,NYC DEP,2021-06-28,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,NY03,,,,,,,,,,,,,,,,
SRR18583120,AMPLICON,602,117506788,PRJNA715712,SAMN27252849,SARS-CoV-2: wastewater surveillance,50099287,THE NEW SCHOOL,NY DEP,2021-09-20,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX14712097,USA,North America,USA: New York,Illumina MiSeq,wastewater,NY-CI-2021-09-20-RBD,PAIRED,RT-PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,2022-04-07T00:00:00Z,NY-CI-2021-09-20,SRP311364,NYC DEP,2021-09-20,USA: Ney York,wastewater,wastewater metagenome,Not Collected,'Not Collected',24h,24,raw wastewater,raw wastewater,composite,composite,Yes,yes,SARS-CoV-2,SARS-CoV-2,University of Missouri,CI,,,,,,,,,,,,,,,,
